topic,link,domain,published_date,title,lang
ENTERTAINMENT,https://www.deccanherald.com/specials/virgo-daily-horoscope-august-9-2020-free-online-astrology-871070.html,deccanherald.com,2020-08-08 19:00:05,virgo daili horoscop august 9 2020 free onlin astrolog,en
ENTERTAINMENT,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sunita-kapoor-is-all-hearts-for-this-adorable-picture-of-sonam-kapoor-ahuja-and-anand-ahuja/articleshow/77407367.cms,timesofindia.indiatimes.com,2020-08-07 05:37:00,sunita kapoor heart ador pictur sonam kapoor ahuja anand ahuja,en
ENTERTAINMENT,https://www.news18.com/news/movies/kartik-aaryan-wants-to-patent-his-new-hairstyle-2771813.html,news18.com,2020-08-09 14:40:00,kartik aaryan want patent new hairstyl,en
ENTERTAINMENT,https://www.prnewswire.com/news-releases/ashba-drops-highly-anticipated-debut-single-hypnotic-feat-cali-tucker-on-august-14-a-groundbreaking-edm-track-fueled-with-big-rock-guitars-and-sultry-vocals-301108821.html,prnewswire.com,2020-08-10 13:00:00,ashba drop highli anticip debut singl hypnot feat cali tucker august 14 groundbreak edm track fuel big rock guitar sultri vocal,en
ENTERTAINMENT,https://www.cinemablend.com/news/2552269/a-fifth-toy-story-movie-heres-what-tony-hale-says,cinemablend.com,2020-08-11 17:26:00,fifth toy stori movi toni hale say,en
ENTERTAINMENT,https://deadline.com/2020/08/for-all-mankind-apple-drama-series-resumes-production-season-2-1203015468/,deadline.com,2020-08-17 19:35:00,mankind appl drama seri resum product season 2,en
ENTERTAINMENT,https://au.news.yahoo.com/lindy-chamberlain-reveals-cruel-taunt-after-baby-azarias-dingo-death-020525436.html,au.news.yahoo.com,2020-08-17 02:48:44,lindi chamberlain cop cruel taunt babi dingo death,en
ENTERTAINMENT,https://deadline.com/2020/08/ryan-reynolds-seth-rogan-british-columbia-premier-urge-younger-citizens-coronavirus-1203014497/,deadline.com,2020-08-16 00:28:00,ryan reynold seth rogan answer british columbia premier call help urg younger citizen stop parti,en
ENTERTAINMENT,https://www.ghgossip.com/dont-expect-your-wife-to-respect-you-if-you-talk-trash-to-her-face-actress-eucharia-anunobi/,ghgossip.com,2020-08-04 17:31:00,expect wife respect talk trash actress eucharia anunobi,en
ENTERTAINMENT,https://www.billboard.com/articles/news/dance/9432297/diplo-remixes-glass-animals-heat-waves,billboard.com,2020-08-11 16:43:51,diplo deliv mechan edit glass anim steami wave listen,en
ENTERTAINMENT,https://www.gizmodo.com.au/2020/08/paramounts-new-president-is-trying-to-figure-out-what-to-do-about-the-star-trek-movies/,gizmodo.com.au,2020-08-08 14:45:00,paramount new presid tri figur star trek movi,en
ENTERTAINMENT,https://tbivision.com/2020/08/06/viacomcbs-taps-marvel-exec-grant-gish-to-head-adult-animation/,tbivision.com,2020-08-06 09:34:30,viacomcb tap marvel exec grant gish head adult anim,en
ENTERTAINMENT,https://www.billboard.com/articles/news/television/9428937/katy-perry-sends-love-ellen-degeneres,billboard.com,2020-08-04 14:24:43,kati perri send ellen degener amid talk show controversi,en
ENTERTAINMENT,https://www.ghgossip.com/all-the-times-linda-osifo-captivated-social-media-users-with-her-sumptuous-smiles/,ghgossip.com,2020-08-02 12:03:00,time linda osifo captiv social media user sumptuou smile,en
ENTERTAINMENT,https://wwd.com/menswear-news/mens-retail-business/buyers-pitti-connect-show-pitti-uomo-1203692393/,wwd.com,2020-08-04 04:03:57,buyer like pitti connect miss energi live show wwd,en
ENTERTAINMENT,https://variety.com/2020/film/news/the-secrets-we-keep-trailer-noomi-rapace-joel-kinnaman-1234737552/,variety.com,2020-08-17 21:03:00,noomi rapac kidnap neighbor trailer wwii thriller secret keep,en
ENTERTAINMENT,https://indianexpress.com/article/horoscope/horoscope-today-august-13-2020-aries-libra-cancer-taurus-scorpio-and-other-signs-check-astrological-prediction-6544038/,indianexpress.com,2020-08-12 19:06:19,horoscop today august 13 2020 ari libra cancer tauru scorpio sign check astrolog predict,en
ENTERTAINMENT,https://www.news18.com/news/sports/kamala-dies-wwe-legend-kamala-passes-away-at-70-undertaker-vs-kamala-james-harris-2772559.html,news18.com,2020-08-10 03:31:00,wwe legend kamala pass away 70,en
ENTERTAINMENT,https://www.hitc.com/en-gb/2020/08/04/rent-a-girlfriend-release-times/,hitc.com,2020-08-04 08:30:00,episod 5 releas time crunchyrol premier schedul explain,en
ENTERTAINMENT,https://cnalifestyle.channelnewsasia.com/trending/johnny-depp-trial-the-sun-amber-heard-12988158,cnalifestyle.channelnewsasia.com,2020-08-09 22:41:21,trial johnni depp celebr search truth,en
ENTERTAINMENT,https://www.express.co.uk/life-style/life/1319624/kate-middleton-prince-william-body-language-pda-pictures,express.co.uk,2020-08-06 16:50:00,kate middleton william rare pda pictur show might suit,en
ENTERTAINMENT,https://www.newser.com/story/294858/trump-lip-syncer-heads-to-netflix.html,newser.com,2020-08-13 05:30:00,trump lip syncer head netflix,en
ENTERTAINMENT,https://www.dailymail.co.uk/sport/boxing/article-8611351/Mike-Tyson-puts-SHARK-sleep-tickling-nose-admitted-scared-death.html,dailymail.co.uk,2020-08-10 10:01:54,mike tyson put shark sleep tickl nose admit death,en
ENTERTAINMENT,https://www.townandcountrymag.com/society/tradition/a33500292/queen-elizabeth-royal-family-150th-anniversary-red-cross-tributes/,townandcountrymag.com,2020-08-03 21:00:00,queen elizabeth royal famili mark 150th anniversari british red cross,en
ENTERTAINMENT,https://toofab.com/2020/08/05/jurnee-smollett-on-brother-jussie-smollett-scandal-lovecraft-country/,toofab.com,2020-08-05 19:47:00,jurne smollett say brother jussi scandal f king pain,en
ENTERTAINMENT,https://www.thesun.co.uk/sport/12358681/mike-tyson-shark-scuba-diving/,thesun.co.uk,2020-08-10 08:14:00,mike tyson put shark sleep tickl nose scuba dive box legend admit scare,en
ENTERTAINMENT,https://www.harpersbazaararabia.com/featured-news/exclusive-interview-camila-coelho-shares-her-inspiration-behind-the-beauty-brand-elaluz,harpersbazaararabia.com,2020-08-16 14:51:30,camila coelho talk sustain true mean behind new beauti brand elaluz,en
ENTERTAINMENT,https://movieweb.com/dirty-dancing-2-jennifer-grey-lionsgate/,movieweb.com,2020-08-07 18:59:02,dirti danc 2 offici happen origin star jennif grey,en
ENTERTAINMENT,https://whatculture.com/wwe/10-moments-wwe-dont-want-you-to-find-on-the-network,whatculture.com,2020-08-06 20:37:36,10 moment wwe want find network,en
ENTERTAINMENT,https://www.pinkvilla.com/entertainment/news/anushka-sharma-gives-funny-reply-when-asked-about-having-kid-554490,pinkvilla.com,2020-08-04 16:31:00,anushka sharma give funni repli ask kid,en
ENTERTAINMENT,https://canoe.com/entertainment/celebrity/justin-bieber-shares-double-baptism-photos,canoe.com,2020-08-06 13:36:00,justin bieber share doubl baptism photo,en
ENTERTAINMENT,https://www.nme.com/news/music/watch-roger-waters-perform-two-pink-floyd-deep-cuts-while-social-distancing-2723714,nme.com,2020-08-07 19:30:00,watch roger water perform two pink floyd deep cut social distanc,en
ENTERTAINMENT,https://www.artsy.net/news/artsy-editorial-galleries-museums-chicago-turned-restaurant-reservation-app-plan-visits,artsy.net,2020-08-10 15:37:20,galleri museum chicago turn restaur reserv app plan visit,en
ENTERTAINMENT,https://www.theguardian.com/fashion/2020/aug/10/meet-the-model-agency-fighting-body-fascism,theguardian.com,2020-08-10 11:27:00,meet model agenc fight bodi fascism,en
ENTERTAINMENT,https://www.cheatsheet.com/entertainment/gwen-stefani-drops-another-clue-she-is-ready-to-call-blake-shelton-her-husband.html/,cheatsheet.com,2020-08-15 15:36:26,gwen stefani drop anoth clue readi call blake shelton husband,en
ENTERTAINMENT,https://www.pinkvilla.com/entertainment/exclusives/explosive-raveena-tandon-i-was-not-part-camps-heroes-didnt-promote-me-i-wasnt-sleeping-heroes-554603,pinkvilla.com,2020-08-05 10:00:00,explos raveena tandon part camp sleep hero role,en
ENTERTAINMENT,https://www.darkhorizons.com/crawl-star-joins-amazons-lord-of-the-rings/,darkhorizons.com,2020-08-15 23:47:00,crawl star join amazon lord ring,en
ENTERTAINMENT,https://www.breakingnews.ie/showbiz/joss-stone-annoys-viewers-with-her-tips-for-happiness-1013945.html,breakingnews.ie,2020-08-13 10:19:00,joss stone annoy viewer tip happi,en
ENTERTAINMENT,https://www.cnn.com/2020/08/10/entertainment/kelly-clarkson-simon-cowell-agt/index.html,cnn.com,2020-08-11 00:24:00,kelli clarkson fill simon cowel america got talent,en
ENTERTAINMENT,https://www.rollingstone.com/music/music-news/bts-break-the-silence-the-movie-theater-dates-1040833/,rollingstone.com,2020-08-07 01:28:00,bt announc theater premier break silenc film,en
ENTERTAINMENT,https://www.glasgowlive.co.uk/whats-on/music-nightlife-news/glasgow-venues-lighting-up-red-18753774,glasgowlive.co.uk,2020-08-11 16:56:00,glasgow venu light red tonight,en
ENTERTAINMENT,https://ph.news.yahoo.com/zendaya-quarantine-movie-john-david-washington-081018594.html,ph.news.yahoo.com,2020-08-08 08:10:00,zendaya reveal made secret quarantin movi john david washington,en
ENTERTAINMENT,https://www.ghgossip.com/bbnaija-lucy-apologizes-to-nengi-for-the-2nd-time-after-their-fight-last-sunday-video/,ghgossip.com,2020-08-12 19:13:00,bbnaija luci apolog nengi 2nd time fight last sunday video,en
ENTERTAINMENT,https://urbanislandz.com/2020/08/02/snoop-dogg-lists-his-top-10-rappers-snubs-eminem-and-jay-z/,urbanislandz.com,2020-08-02 15:29:00,snoop dogg list top 10 rapper snub eminem,en
ENTERTAINMENT,https://www.ghgossip.com/olamide-agrees-fireboy-is-the-present-and-the-future/,ghgossip.com,2020-08-12 07:45:00,olamid agre fireboy present futur,en
ENTERTAINMENT,https://news.abplive.com/entertainment/movies/priyanka-chopra-jonas-and-nick-jonas-welcome-a-new-family-member-1307937,news.abplive.com,2020-08-09 12:13:19,priyanka chopra jona nick jona welcom new famili member,en
ENTERTAINMENT,https://www.vulture.com/2020/08/jason-derulo-cats-change-the-world.html,vulture.com,2020-08-12 22:28:00,jason derulo curiou man thought cat would chang world,en
ENTERTAINMENT,https://pitchfork.com/news/jamila-woods-shares-new-song-inspired-by-toni-morrison-listen/,pitchfork.com,2020-08-06 14:51:59,jamila wood share new song inspir toni morrison listen,en
ENTERTAINMENT,https://www.balls.ie/the-rewind/watch-paul-mescals-qa-with-the-young-offenders-is-fantastic-443907,balls.ie,2020-08-12 10:32:47,watch paul mescal q young offend fantast,en
ENTERTAINMENT,https://www.timesofisrael.com/dirty-dancing-sequel-starring-jennifer-grey-announced/,timesofisrael.com,2020-08-08 12:15:52,dirti danc sequel star jennif grey announc,en
ENTERTAINMENT,https://extra.ie/2020/08/09/entertainment/celebrity/holly-willoughby-splits-from-agency,extra.ie,2020-08-09 15:41:09,holli willoughbi split agenc share phillip schofield shock busi move,en
ENTERTAINMENT,https://www.mandatory.com/wrestlezone/news/1197994-john-cena-praises-bray-wyatt-seth-rollins-ability-to-adapt,mandatory.com,2020-08-13 20:52:44,john cena prais bray wyatt seth rollin abil adapt crowdless wrestl,en
ENTERTAINMENT,https://koreajoongangdaily.joins.com/2020/08/09/entertainment/television/Kwon-Minah-Mina-AOA/20200809152200460.html,koreajoongangdaily.joins.com,2020-08-09 09:11:15,mina hospit appar suicid attempt,en
ENTERTAINMENT,https://www.rte.ie/entertainment/2020/0805/1157456-greys-anatomy-star-chose-money-over-creative-roles/,rte.ie,2020-08-05 12:18:02,grey anatomi star chose money role,en
ENTERTAINMENT,https://www.geo.tv/latest/301690-mahira-khan-wants-pakistani-award-shows-to-create-categories-for-technicians,geo.tv,2020-08-07 15:20:08,mahira khan want pakistani award show creat categori technician,en
ENTERTAINMENT,https://www.daijiworld.com/news/newsDisplay.aspx?newsID=741485,daijiworld.com,2020-08-16 11:58:19,urvashi rautela set make telugu debut,en
ENTERTAINMENT,https://www.dailymail.co.uk/news/article-8615129/Finding-Freedom-author-says-Meghan-victim-racist-sexist-tropes.html,dailymail.co.uk,2020-08-11 09:22:57,find freedom author say meghan victim sexist trope,en
ENTERTAINMENT,https://www.ok.co.uk/celebrity-news/kim-kardashian-kanye-west-divorce-22489027,ok.co.uk,2020-08-08 08:52:00,kim kardashian kany west set divorc end year claim friend,en
ENTERTAINMENT,https://metro.co.uk/2020/08/04/katie-price-reveals-teeth-has-veneers-removed-viewers-are-left-terrified-13080368/,metro.co.uk,2020-08-04 09:26:00,kati price shock fan real teeth behind veneer,en
ENTERTAINMENT,https://www.harpersbazaar.com/celebrity/latest/a33520967/meghan-markle-friends-tabloid-court-case/,harpersbazaar.com,2020-08-05 14:04:00,meghan markl friend remain anonym british tabloid court case,en
ENTERTAINMENT,https://www.legit.ng/1355287-cubana-chief-priest-pays-surprise-visit-kind-provision-seller-helped-university-days.html,legit.ng,2020-08-11 08:43:56,cubana chief priest pay surpris visit kind provis seller help univers day,en
ENTERTAINMENT,https://www.express.co.uk/news/royal/1318750/meghan-markle-news-prince-harry-Sussex-royals-net-worth-latest,express.co.uk,2020-08-04 23:55:00,meghan markl net worth duchess stagger wealth without royal famili reveal,en
ENTERTAINMENT,https://decider.com/2020/08/14/clueless-reboot-peacock/,decider.com,2020-08-14 21:47:00,tv seri land peacock,en
ENTERTAINMENT,http://www.justjared.com/2020/08/10/joe-jonas-sophie-turner-share-their-first-pic-together-since-welcoming-daughter-willa/,justjared.com,2020-08-10 12:16:00,joe jona sophi turner share first pic togeth sinc welcom daughter willa,en
ENTERTAINMENT,https://www.gizmodo.com.au/2020/08/archers-star-has-some-post-coma-catching-up-to-do-in-the-first-season-11-teaser/,gizmodo.com.au,2020-08-17 20:30:00,archer star catch first season 11 teaser,en
ENTERTAINMENT,https://www.cheatsheet.com/entertainment/meghan-markle-and-queen-elizabeth-never-clashed-over-wedding-tiara-but-prince-harry-wasnt-happy-royal-authors-say.html/,cheatsheet.com,2020-08-06 00:30:07,meghan markl queen elizabeth never clash wed tiara princ harri happi royal author say,en
ENTERTAINMENT,https://www.news18.com/news/movies/kapil-sharma-has-lots-of-love-for-birthday-boy-sunil-grover-2753803.html,news18.com,2020-08-03 12:52:00,kapil sharma love birthday boy sunil grover,en
ENTERTAINMENT,https://www.thesun.ie/fabulous/5792751/meghan-markle-friendship-ivanka-trump-airbrushed-new-book/,thesun.ie,2020-08-17 11:32:57,meghan markl friendship ivanka trump airbrush new book protect mission critic,en
ENTERTAINMENT,https://www.mandatory.com/wrestlezone/news/1198040-report-jimmy-havoc-bea-priestley-released-by-all-elite-wrestling,mandatory.com,2020-08-14 14:39:36,report jimmi havoc bea priestley releas elit wrestl,en
ENTERTAINMENT,https://www.geo.tv/latest/303043-hollywood-edges-back-to-work,geo.tv,2020-08-16 12:08:12,hollywood edg back work,en
ENTERTAINMENT,https://www.theguardian.com/stage/2020/aug/09/blindness-review-donmar-warehouse-london-juliet-stevenson-jose-saramago-pandemic,theguardian.com,2020-08-09 10:53:00,blind review blaze pandem tale brilliantli close comfort,en
ENTERTAINMENT,https://www.thecut.com/2020/08/love-on-the-spectrum-review-a-dating-show-with-actual-love.html,thecut.com,2020-08-03 18:53:00,date show actual love,en
ENTERTAINMENT,https://www.ghgossip.com/ghanaian-producers-stopped-working-with-me-because-i-travelled-abroad-kwaku-manu/,ghgossip.com,2020-08-08 21:39:00,produc stop work travel abroad kwaku manu,en
ENTERTAINMENT,https://www.express.co.uk/news/royal/1320705/prince-philip-heartbreak-return-to-royal-duties-tribute-vj-day-ww2-royal-news,express.co.uk,2020-08-09 20:42:00,princ philip heartbreak philip return royal duti deepli person tribut,en
ENTERTAINMENT,https://deadline.com/2020/08/s-w-a-t-successfully-returns-to-production-cbs-first-day-season-4-1203004380/,deadline.com,2020-08-05 02:22:00,cb success return product,en
ENTERTAINMENT,https://www.pmnewsnigeria.com/2020/08/08/the-world-may-end-before-next-rccg-convention-pastor-adeboye/,pmnewsnigeria.com,2020-08-08 18:16:21,world may end next rccg convent pastor adeboy,en
ENTERTAINMENT,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/priyanka-chopra-jonas-reveals-why-pushups-are-her-favourite/articleshow/77464853.cms,timesofindia.indiatimes.com,2020-08-10 13:05:00,priyanka chopra jona reveal pushup favourit,en
ENTERTAINMENT,https://au.lifestyle.yahoo.com/celine-dion-52-ageless-gold-bodysuit-courage-album-004008652.html,au.lifestyle.yahoo.com,2020-08-10 00:46:07,céline dion 52 stun photo wear gold bodysuit,en
ENTERTAINMENT,https://www.news.com.au/entertainment/tv/current-affairs/project-panellist-steve-prices-heartbreaking-lockdown-confession/news-story/0882746cdee58f2d78c8efb486012924,news.com.au,2020-08-03 22:22:47,steve price heartbreak lockdown confess project,en
ENTERTAINMENT,https://www.zimeye.net/2020/08/15/dolly-parton-in-rare-political-comment/,zimeye.net,2020-08-15 05:15:59,dolli parton rare polit comment,en
ENTERTAINMENT,https://www.dailymail.co.uk/tvshowbiz/article-8594251/Ellen-DeGeneres-WORST-ratings-amid-scandal-toxic-work-culture.html,dailymail.co.uk,2020-08-05 03:17:18,ellen degener show worst rate ever amid backstag claim,en
ENTERTAINMENT,https://www.wrestlinginc.com/news/2020/08/wwe-announces-shane-mcmahon-return-to-raw-673128/,wrestlinginc.com,2020-08-03 18:22:30,wwe announc shane mcmahon return raw,en
ENTERTAINMENT,https://tvline.com/2020/08/09/americas-got-talent-simon-cowell-leaving-back-break-surgery-live-shows/,tvline.com,2020-08-09 22:49:00,america got talent simon cowel skip live show break back,en
